Image_ID,Duration,Frame_Type,Condition_Tested,Ground_Truth,VLM_Prediction,VLM_Extracted
20260420_054239_frame_0063,15min,menu,player_status_described,1,1,"full health, 8.5 hunger, no armor"
20260420_054239_frame_0064,15min,menu,location_detectable,0,1,"dark area, possibly a cave"
20260420_054239_frame_0064,15min,menu,action_described,1,1,viewing inventory and hovering over an Acacia Sapling
20260420_054239_frame_0064,15min,menu,entities_identified,0,1,7 entity/entities detected
20260420_054239_frame_0064,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0065,15min,menu,location_detectable,0,1,"dark area, possibly a cave"
20260420_054239_frame_0065,15min,menu,action_described,1,1,viewing the recipe book in a crafting table
20260420_054239_frame_0065,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0065,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0066,15min,menu,location_detectable,0,1,dark interior or cave
20260420_054239_frame_0066,15min,menu,action_described,1,1,accessing the crafting table and browsing the recipe book
20260420_054239_frame_0066,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0066,15min,menu,player_status_described,1,1,"9 hearts health, 8.5 hunger"
20260420_054239_frame_0067,15min,menu,location_detectable,0,1,inside a dark wooden building
20260420_054239_frame_0067,15min,menu,action_described,1,1,unlocked a new recipe for a blast furnace
20260420_054239_frame_0067,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0067,15min,menu,player_status_described,1,1,"1 heart health, full hunger"
20260420_054239_frame_0068,15min,gameplay,location_detectable,1,1,dark pit or enclosed room
20260420_054239_frame_0068,15min,gameplay,action_described,1,1,mining a block with a wooden pickaxe
20260420_054239_frame_0068,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0068,15min,gameplay,player_status_described,1,1,"1 heart health, 7.5 hunger"
20260420_054239_frame_0069,15min,menu,location_detectable,0,1,"dark environment, possibly underground"
20260420_054239_frame_0069,15min,menu,action_described,1,1,browsing inventory and recipe book
20260420_054239_frame_0069,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0069,15min,menu,player_status_described,1,1,"full health, full hunger, no armor equipped"
20260420_054239_frame_0070,15min,gameplay,location_detectable,1,1,inside a dark wooden structure
20260420_054239_frame_0070,15min,gameplay,action_described,1,1,looking down at a dark block on the floor
20260420_054239_frame_0070,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0070,15min,gameplay,player_status_described,1,1,"half a heart of health, full hunger"
20260420_054239_frame_0071,15min,gameplay,location_detectable,1,1,dark interior
20260420_054239_frame_0071,15min,gameplay,action_described,1,1,interacting with a furnace
20260420_054239_frame_0071,15min,gameplay,entities_identified,1,1,16 entity/entities detected
20260420_054239_frame_0071,15min,gameplay,player_status_described,1,1,"10 hearts health, 9.5 hunger"
20260420_054239_frame_0072,15min,menu,location_detectable,0,1,inside a dark structure or cave
20260420_054239_frame_0072,15min,menu,action_described,1,1,"interacting with a furnace, hovering over an acacia sapling in inventory"
20260420_054239_frame_0072,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0072,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0073,15min,gameplay,location_detectable,1,1,dark interior
20260420_054239_frame_0073,15min,gameplay,action_described,1,1,placing an oak log into the fuel slot of a furnace
20260420_054239_frame_0073,15min,gameplay,entities_identified,1,1,16 entity/entities detected
20260420_054239_frame_0073,15min,gameplay,player_status_described,1,1,health and hunger bars are mostly full
20260420_054239_frame_0074,15min,menu,location_detectable,0,1,dark interior or cave
20260420_054239_frame_0074,15min,menu,action_described,1,1,"interacting with a furnace, hovering over an Acacia Sapling"
20260420_054239_frame_0074,15min,menu,entities_identified,0,1,14 entity/entities detected
20260420_054239_frame_0074,15min,menu,player_status_described,1,1,"10 hearts health, 8.5 hunger"
20260420_054239_frame_0075,15min,menu,location_detectable,0,1,dark interior
20260420_054239_frame_0075,15min,menu,action_described,1,1,managing inventory and furnace fuel
20260420_054239_frame_0075,15min,menu,entities_identified,0,1,13 entity/entities detected
20260420_054239_frame_0075,15min,menu,player_status_described,1,1,"10 hearts, 8.5 hunger"
20260420_054239_frame_0076,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0076,15min,gameplay,action_described,1,1,interacting with a furnace to smelt an oak log
20260420_054239_frame_0076,15min,gameplay,entities_identified,1,1,15 entity/entities detected
20260420_054239_frame_0076,15min,gameplay,player_status_described,1,1,"full health, 8.5 hunger"
20260420_054239_frame_0077,15min,gameplay,location_detectable,1,1,inside a wooden shelter
20260420_054239_frame_0077,15min,gameplay,action_described,1,1,smelting an oak log in a furnace
20260420_054239_frame_0077,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0077,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0078,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0078,15min,gameplay,action_described,1,1,finished smelting charcoal in a furnace
20260420_054239_frame_0078,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0078,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0079,15min,gameplay,location_detectable,1,1,dark interior
20260420_054239_frame_0079,15min,gameplay,action_described,1,1,smelting charcoal in a furnace
20260420_054239_frame_0079,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0079,15min,gameplay,player_status_described,1,1,"9.5 hearts health, 9.5 hunger"
20260420_054239_frame_0080,15min,menu,location_detectable,0,1,inside a small wooden shelter
20260420_054239_frame_0080,15min,menu,action_described,1,1,looking at a crafting table while holding coal
20260420_054239_frame_0080,15min,menu,entities_identified,0,1,4 entity/entities detected
20260420_054239_frame_0080,15min,menu,player_status_described,1,1,"1 heart health, 8.5 hunger, no armor"
20260420_054239_frame_0081,15min,menu,location_detectable,0,1,dark cave or interior
20260420_054239_frame_0081,15min,menu,action_described,1,1,browsing the crafting recipe book
20260420_054239_frame_0081,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0081,15min,menu,player_status_described,1,1,"9 hearts health, full hunger"
20260420_054239_frame_0082,15min,menu,location_detectable,0,1,inside a small wooden shelter
20260420_054239_frame_0082,15min,menu,action_described,1,1,looking at a crafting table with a torch selected
20260420_054239_frame_0082,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0082,15min,menu,player_status_described,1,1,"0.5 hearts health, full hunger"
20260420_054239_frame_0083,15min,gameplay,location_detectable,1,1,inside a wooden building looking out a door
20260420_054239_frame_0083,15min,gameplay,action_described,1,1,looking through an acacia door at the night landscape
20260420_054239_frame_0083,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0083,15min,gameplay,player_status_described,1,1,"1 heart health, 8.5 hunger, holding a torch"
20260420_054239_frame_0084,15min,gameplay,location_detectable,1,1,savanna hills
20260420_054239_frame_0084,15min,gameplay,action_described,1,1,a death message appeared in chat: Hassancoul was slain by Drowned
20260420_054239_frame_0084,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0084,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0085,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0085,15min,gameplay,action_described,1,1,a player named Hassancoul was just killed by a Drowned
20260420_054239_frame_0085,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0085,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0086,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0086,15min,gameplay,action_described,1,1,exploring the savanna at night
20260420_054239_frame_0086,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0086,15min,gameplay,player_status_described,1,1,"full health, full hunger, no armor"
20260420_054239_frame_0087,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0087,15min,gameplay,action_described,1,1,looking at a block of grass
20260420_054239_frame_0087,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0087,15min,gameplay,player_status_described,1,1,"full health, 8.5 hunger, no armor"
20260420_054239_frame_0088,15min,gameplay,location_detectable,1,1,grassy riverbank near a mountain
20260420_054239_frame_0088,15min,gameplay,action_described,1,1,standing near the water's edge looking towards a distant mountain
20260420_054239_frame_0088,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0088,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor visible"
20260420_054239_frame_0089,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0089,15min,gameplay,action_described,1,1,standing near a wooden structure and water
20260420_054239_frame_0089,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0089,15min,gameplay,player_status_described,1,1,"7.5 hearts health, full hunger"
20260420_054239_frame_0090,15min,gameplay,location_detectable,1,1,savanna biome near a wooden building and water
20260420_054239_frame_0090,15min,gameplay,action_described,1,1,looking at tall grass near a wooden structure
20260420_054239_frame_0090,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0090,15min,gameplay,player_status_described,1,1,"6 hearts health, full hunger, no armor"
20260420_054239_frame_0091,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0091,15min,gameplay,action_described,1,1,"standing in tall grass at night, looking towards a small ledge"
20260420_054239_frame_0091,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0091,15min,gameplay,player_status_described,1,1,"7 hearts health, 8.5 hunger, holding a bow"
20260420_054239_frame_0092,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0092,15min,gameplay,action_described,1,1,standing in a field of tall grass
20260420_054239_frame_0092,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0092,15min,gameplay,player_status_described,1,1,"7.5 hearts, 9.5 hunger, holding a wooden pickaxe"
20260420_054239_frame_0093,15min,gameplay,location_detectable,1,1,grassy area near water
20260420_054239_frame_0093,15min,gameplay,action_described,1,1,breaking tall grass
20260420_054239_frame_0093,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0093,15min,gameplay,player_status_described,1,1,"7 hearts health, 8.5 hunger, no armor"
20260420_054239_frame_0094,15min,gameplay,location_detectable,1,1,savanna
20260420_054239_frame_0094,15min,gameplay,action_described,1,1,holding a wooden pickaxe while looking at the ground
20260420_054239_frame_0094,15min,gameplay,entities_identified,1,1,1 entity/entities detected
20260420_054239_frame_0094,15min,gameplay,player_status_described,1,1,"6.5 hearts, 8.5 hunger"
20260420_054239_frame_0095,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0095,15min,gameplay,action_described,1,1,looking at tall grass with a wooden pickaxe in hand
20260420_054239_frame_0095,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0095,15min,gameplay,player_status_described,1,1,"7 hearts health, 7.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0096,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0096,15min,gameplay,action_described,1,1,standing under a tree canopy looking out at the landscape
20260420_054239_frame_0096,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0096,15min,gameplay,player_status_described,1,1,"7 hearts health, 8.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0097,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0097,15min,gameplay,action_described,1,1,exploring the savanna at night
20260420_054239_frame_0097,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0097,15min,gameplay,player_status_described,1,1,"7 hearts, 7.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0098,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0098,15min,gameplay,action_described,1,1,exploring the savanna at night near a wooden structure
20260420_054239_frame_0098,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0098,15min,gameplay,player_status_described,1,1,"7 hearts, 7.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0099,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0099,15min,gameplay,action_described,1,1,looking at a wooden door while holding a wooden pickaxe
20260420_054239_frame_0099,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0099,15min,gameplay,player_status_described,1,1,"6.5 hearts health, 7.5 hunger"
20260420_054239_frame_0100,15min,gameplay,location_detectable,1,1,inside a wooden building
20260420_054239_frame_0100,15min,gameplay,action_described,1,1,standing inside a wooden structure looking at an acacia door
20260420_054239_frame_0100,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0100,15min,gameplay,player_status_described,1,1,"7 hearts health, 7.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0101,15min,gameplay,location_detectable,1,1,inside a wooden shelter by a river
20260420_054239_frame_0101,15min,gameplay,action_described,1,1,looking out through an acacia door
20260420_054239_frame_0101,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0101,15min,gameplay,player_status_described,1,1,"7.5 hearts health, 8.5 hunger, holding a wooden pickaxe"
20260420_054239_frame_0102,15min,gameplay,location_detectable,1,1,inside a small wooden structure
20260420_054239_frame_0102,15min,gameplay,action_described,1,1,standing inside a wooden building near a door
20260420_054239_frame_0102,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0102,15min,gameplay,player_status_described,1,1,"6.5 hearts health, 7.5 hunger, holding a damaged wooden pickaxe"
20260420_054239_frame_0103,15min,gameplay,location_detectable,1,1,inside an acacia wood structure
20260420_054239_frame_0103,15min,gameplay,action_described,1,1,looking out through an acacia door
20260420_054239_frame_0103,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0103,15min,gameplay,player_status_described,1,1,"7.5 hearts health, 8.5 hunger"
20260420_054239_frame_0104,15min,gameplay,location_detectable,1,1,swampy field near a lava flow
20260420_054239_frame_0104,15min,gameplay,action_described,1,1,observing a nearby creeper
20260420_054239_frame_0104,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0104,15min,gameplay,player_status_described,1,1,"7 hearts, 8.5 hunger, holding a wooden pickaxe"
20260420_054239_frame_0105,15min,gameplay,location_detectable,1,1,inside a wooden building looking out a door
20260420_054239_frame_0105,15min,gameplay,action_described,1,1,looking through an acacia door at a river
20260420_054239_frame_0105,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0105,15min,gameplay,player_status_described,1,1,"7.5 hearts health, 7.5 hunger"
20260420_054239_frame_0106,15min,menu,location_detectable,0,1,inside a wooden house
20260420_054239_frame_0106,15min,menu,action_described,1,1,"standing inside a house near a crafting table, holding a torch"
20260420_054239_frame_0106,15min,menu,entities_identified,0,1,3 entity/entities detected
20260420_054239_frame_0106,15min,menu,player_status_described,1,1,"6 hearts health, 8.5 hunger, no armor"
20260420_054239_frame_0107,15min,gameplay,location_detectable,1,1,inside a wooden house near a river
20260420_054239_frame_0107,15min,gameplay,action_described,1,1,looking out of an acacia door while holding a torch
20260420_054239_frame_0107,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0107,15min,gameplay,player_status_described,1,1,"7.5 hearts health, 7.5 hunger, no armor"
20260420_054239_frame_0108,15min,gameplay,location_detectable,1,1,inside a wooden house
20260420_054239_frame_0108,15min,gameplay,action_described,1,1,standing inside a house looking at the door
20260420_054239_frame_0108,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0108,15min,gameplay,player_status_described,1,1,"6.5 hearts health, 6.5 hunger, holding a torch"
20260420_054239_frame_0109,15min,gameplay,location_detectable,1,1,inside a wooden house
20260420_054239_frame_0109,15min,gameplay,action_described,1,1,looking at an acacia door while holding a torch
20260420_054239_frame_0109,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0109,15min,gameplay,player_status_described,1,1,"7.5 hearts health, 7.5 hunger"
20260420_054239_frame_0110,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0110,15min,gameplay,action_described,1,1,standing near a placed acacia wood block overlooking the water
20260420_054239_frame_0110,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0110,15min,gameplay,player_status_described,1,1,"6.5 hearts health, 8.5 hunger, holding a torch"
20260420_054239_frame_0111,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0111,15min,gameplay,action_described,1,1,exploring the savanna as the sun sets
20260420_054239_frame_0111,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0111,15min,gameplay,player_status_described,1,1,"7 hearts, 7.5 hunger, holding torches"
20260420_054239_frame_0112,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0112,15min,gameplay,action_described,1,1,"standing in a field holding a torch, observing two creepers in the distance"
20260420_054239_frame_0112,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0112,15min,gameplay,player_status_described,1,1,"6 hearts health, 9.5 hunger, no armor"
20260420_054239_frame_0113,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0113,15min,gameplay,action_described,1,1,looking at tall grass with a wooden sword equipped
20260420_054239_frame_0113,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0113,15min,gameplay,player_status_described,1,1,"5.5 hearts health, 7.5 hunger, holding a wooden sword"
20260420_054239_frame_0114,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0114,15min,gameplay,action_described,1,1,witnessing a death message in chat: 'Hassancoul was blown up by Creeper'
20260420_054239_frame_0114,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0114,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0115,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0115,15min,gameplay,action_described,1,1,a player named Hassancoul was killed by a creeper explosion
20260420_054239_frame_0115,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0115,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0116,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0116,15min,gameplay,action_described,1,1,walking through an open savanna
20260420_054239_frame_0116,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0116,15min,gameplay,player_status_described,1,1,"full health, full hunger, empty hotbar"
20260420_054239_frame_0117,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0117,15min,gameplay,action_described,1,1,selecting an acacia sapling in the hotbar while looking at tall grass
20260420_054239_frame_0117,15min,gameplay,entities_identified,1,1,6 entity/entities detected
20260420_054239_frame_0117,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0118,15min,gameplay,location_detectable,1,1,savanna riverbank
20260420_054239_frame_0118,15min,gameplay,action_described,1,1,standing near a small water pit holding an oak sapling
20260420_054239_frame_0118,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0118,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0119,15min,gameplay,location_detectable,1,1,savanna biome near a mesa mountain
20260420_054239_frame_0119,15min,gameplay,action_described,1,1,holding an acacia sapling and looking at a grass block
20260420_054239_frame_0119,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0119,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0120,15min,gameplay,location_detectable,1,1,savanna shore by a river
20260420_054239_frame_0120,15min,gameplay,action_described,1,1,"standing on the shore holding an acacia sapling, looking at a dropped item in th"
20260420_054239_frame_0120,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0120,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0121,15min,gameplay,location_detectable,1,1,river in a savanna biome
20260420_054239_frame_0121,15min,gameplay,action_described,1,1,dropped a stone axe into the water
20260420_054239_frame_0121,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0121,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0122,15min,gameplay,location_detectable,1,1,savanna biome near a small body of water
20260420_054239_frame_0122,15min,gameplay,action_described,1,1,looking at a small acacia wood house while holding a sapling
20260420_054239_frame_0122,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0122,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0123,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0123,15min,gameplay,action_described,1,1,standing in a corner holding a sapling
20260420_054239_frame_0123,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0123,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0124,15min,gameplay,location_detectable,1,1,"savanna biome, near a wooden structure"
20260420_054239_frame_0124,15min,gameplay,action_described,1,1,selecting or using a wooden axe while looking at acacia wood planks
20260420_054239_frame_0124,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0124,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0125,15min,gameplay,location_detectable,1,1,outside an acacia wood house in a savanna biome
20260420_054239_frame_0125,15min,gameplay,action_described,1,1,breaking an acacia wood plank block with a wooden axe
20260420_054239_frame_0125,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0125,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0126,15min,gameplay,location_detectable,1,1,"savanna biome, near a wooden structure"
20260420_054239_frame_0126,15min,gameplay,action_described,1,1,breaking an acacia wood block with a wooden axe
20260420_054239_frame_0126,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0126,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger, no armor"
20260420_054239_frame_0127,15min,gameplay,location_detectable,1,1,"savanna biome, near an acacia tree"
20260420_054239_frame_0127,15min,gameplay,action_described,1,1,chopping an acacia wood block with a wooden axe
20260420_054239_frame_0127,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0127,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0128,15min,gameplay,location_detectable,1,1,outside a wooden structure in a grassy biome
20260420_054239_frame_0128,15min,gameplay,action_described,1,1,holding a wooden axe while standing next to a wooden house
20260420_054239_frame_0128,15min,gameplay,entities_identified,1,1,6 entity/entities detected
20260420_054239_frame_0128,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0129,15min,gameplay,location_detectable,1,1,savanna biome near a small acacia wood structure
20260420_054239_frame_0129,15min,gameplay,action_described,1,1,"holding acacia planks, likely building or expanding a small shelter"
20260420_054239_frame_0129,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0129,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0130,15min,gameplay,location_detectable,1,1,savanna biome near a small wooden structure
20260420_054239_frame_0130,15min,gameplay,action_described,1,1,preparing to place an acacia plank block
20260420_054239_frame_0130,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0130,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0131,15min,gameplay,location_detectable,1,1,savanna biome near a lake
20260420_054239_frame_0131,15min,gameplay,action_described,1,1,building a small acacia wood structure
20260420_054239_frame_0131,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0131,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0132,15min,gameplay,location_detectable,1,1,grassy area near water
20260420_054239_frame_0132,15min,gameplay,action_described,1,1,holding acacia planks to build
20260420_054239_frame_0132,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0132,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0133,15min,gameplay,location_detectable,1,1,grassy field near a wooden structure
20260420_054239_frame_0133,15min,gameplay,action_described,1,1,holding a wooden axe and looking at a patch of grass
20260420_054239_frame_0133,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0133,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0134,15min,gameplay,location_detectable,1,1,grassy hillside near a pit
20260420_054239_frame_0134,15min,gameplay,action_described,1,1,breaking a grass block
20260420_054239_frame_0134,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0134,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0135,15min,gameplay,location_detectable,1,1,outside a wooden house in a grassy field
20260420_054239_frame_0135,15min,gameplay,action_described,1,1,approaching experience orbs on the ground
20260420_054239_frame_0135,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0135,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0136,15min,gameplay,location_detectable,1,1,grassy field next to a wooden structure
20260420_054239_frame_0136,15min,gameplay,action_described,1,1,"breaking grass, causing particles and dropping a seed"
20260420_054239_frame_0136,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0136,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0137,15min,gameplay,location_detectable,1,1,grassy field near a wooden structure
20260420_054239_frame_0137,15min,gameplay,action_described,1,1,breaking tall grass
20260420_054239_frame_0137,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0137,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0138,15min,gameplay,location_detectable,1,1,grassy field near a tree
20260420_054239_frame_0138,15min,gameplay,action_described,1,1,looking at a planted sapling
20260420_054239_frame_0138,15min,gameplay,entities_identified,1,1,2 entity/entities detected
20260420_054239_frame_0138,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0139,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0139,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0139,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0139,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0140,15min,menu,location_detectable,0,1,outside a small wooden shelter near a lake
20260420_054239_frame_0140,15min,menu,action_described,1,1,standing at the entrance of a wooden house looking at a crafting table
20260420_054239_frame_0140,15min,menu,entities_identified,0,1,4 entity/entities detected
20260420_054239_frame_0140,15min,menu,player_status_described,1,1,"10 hearts, 10 hunger, holding a stick"
20260420_054239_frame_0141,15min,menu,location_detectable,0,1,dark interior
20260420_054239_frame_0141,15min,menu,action_described,1,1,crafting acacia planks from acacia logs
20260420_054239_frame_0141,15min,menu,entities_identified,0,0,0 entity/entities detected
20260420_054239_frame_0141,15min,menu,player_status_described,1,1,"10 hearts health, 9.5 hunger"
20260420_054239_frame_0142,15min,menu,location_detectable,0,1,dark cave or interior
20260420_054239_frame_0142,15min,menu,action_described,1,1,crafting acacia planks
20260420_054239_frame_0142,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0142,15min,menu,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0143,15min,menu,location_detectable,0,1,inside a dark structure or cave
20260420_054239_frame_0143,15min,menu,action_described,1,1,accessing the crafting table
20260420_054239_frame_0143,15min,menu,entities_identified,0,1,1 entity/entities detected
20260420_054239_frame_0143,15min,menu,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0144,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0144,15min,gameplay,action_described,1,1,building a wall with acacia planks
20260420_054239_frame_0144,15min,gameplay,entities_identified,1,1,3 entity/entities detected
